"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"18.06.2018","9.460,0","9.500,0","9.590,0","9.460,0","382,97K","0,64%"
"15.06.2018","9.400,0","9.510,0","9.510,0","9.400,0","1,20M","-1,47%"
"14.06.2018","9.540,0","9.650,0","9.650,0","9.540,0","639,25K","-0,63%"
"13.06.2018","9.600,0","9.580,0","9.650,0","9.540,0","362,09K","0,42%"
"12.06.2018","9.560,0","9.530,0","9.620,0","9.420,0","305,27K","0,42%"
"08.06.2018","9.520,0","9.320,0","9.520,0","9.320,0","114,92K","2,15%"
"07.06.2018","9.320,0","9.300,0","9.400,0","9.300,0","228,96K","-0,96%"
"06.06.2018","9.410,0","9.630,0","9.690,0","9.410,0","342,81K","-1,98%"
"05.06.2018","9.600,0","9.600,0","9.640,0","9.550,0","280,48K","0,00%"
"01.06.2018","9.600,0","9.210,0","9.600,0","9.200,0","354,68K","4,35%"
"31.05.2018","9.200,0","9.100,0","9.200,0","9.060,0","1,48M","1,10%"
"30.05.2018","9.100,0","9.160,0","9.290,0","9.100,0","359,26K","-0,66%"
"29.05.2018","9.160,0","9.200,0","9.300,0","9.160,0","523,81K","-0,43%"
"28.05.2018","9.200,0","9.290,0","9.290,0","9.120,0","128,50K","-0,54%"
"25.05.2018","9.250,0","9.150,0","9.420,0","9.000,0","388,89K","-1,39%"
"24.05.2018","9.380,0","9.200,0","9.390,0","9.200,0","315,06K","1,96%"
"23.05.2018","9.200,0","8.880,0","9.240,0","8.880,0","136,32K","3,25%"
"22.05.2018","8.910,0","8.880,0","9.000,0","8.860,0","556,93K","0,34%"
"21.05.2018","8.880,0","8.700,0","8.940,0","8.630,0","253,98K","2,07%"
"18.05.2018","8.700,0","9.040,0","9.140,0","8.700,0","241,75K","-3,65%"
"17.05.2018","9.030,0","9.300,0","9.540,0","9.030,0","399,03K","-4,95%"
"16.05.2018","9.500,0","9.510,0","9.570,0","9.400,0","197,43K","-0,11%"
"15.05.2018","9.510,0","9.560,0","9.700,0","9.510,0","160,78K","0,32%"
